<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
FTE-TDG;D;06/09/21;00:00;9.5980000;9.5980000;9.4600000;9.5370000;73207
FTE-TDG;D;07/09/21;00:00;9.5710000;9.5900000;9.4740000;9.5580000;41698
FTE-TDG;D;08/09/21;00:00;9.5940000;9.5940000;9.4450000;9.5370000;36165
FTE-TDG;D;09/09/21;00:00;9.5010000;9.5360000;9.4200000;9.4720000;36847
FTE-TDG;D;10/09/21;00:00;9.4520000;9.4580000;9.3130000;9.3170000;45348
